"","x","y","values"
"5388",0.77583,0.236149,NA
"5389",0.185534,0.4757,NA
"5390",0.774655,0.306569,NA
"5391",0.513741,0.375891,NA
"5392",0.562371,0.941451,NA
"5393",0.463371,0.111711,NA
"5394",0.713344,0.128298,NA
"5395",0.335332,0.81886,NA
"5396",0.598367,0.316899,NA
"5397",0.907866,0.420386,NA
"5398",0.319524,0.004776,NA
"5399",0.807431,0.715557,NA
"5400",0.473487,0.261799,NA
"5401",0.713237,0.318746,NA
"5402",0.180179,0.46659,NA
"5403",0.008804,0.572366,-1.01737851161366
"5404",0.078767,0.51957,NA
"5405",0.236591,0.630777,NA
"5406",0.753155,0.048692,NA
"5407",0.625513,0.07274,NA
"5408",0.574212,0.37261,NA
"5409",0.691539,0.175738,NA
"5410",0.827649,0.263386,NA
"5411",0.301823,0.368185,NA
"5412",0.890547,0.179141,NA
"5413",0.528145,0.160555,NA
"5414",0.142275,0.121508,NA
"5415",0.57583,0.735653,NA
"5416",0.107317,0.160647,NA
"5417",0.948394,0.29424,NA
"5418",0.472541,0.315282,NA
"5419",0.669306,0.438254,NA
"5420",0.634791,0.441474,NA
"5421",0.004211,0.351308,0.783680472145457
"5422",0.181231,0.846708,NA
"5423",0.160723,0.470329,NA
"5424",0.131868,0.716335,NA
"5425",0.683391,0.516747,NA
"5426",0.883818,0.63418,NA
"5427",0.200732,0.066148,NA
"5428",0.609262,0.013809,NA
"5429",0.483299,0.706386,NA
"5430",0.074357,0.38584,NA
"5431",0.694896,0.082368,NA
"5432",0.951598,0.566217,NA
"5433",0.340429,0.753658,NA
"5434",0.328145,0.685496,NA
"5435",0.782254,0.13518,NA
"5436",0.175357,0.133639,NA
"5437",0.290898,0.987839,NA
"5438",0.673274,0.483696,NA
"5439",0.758587,0.374807,NA
"5440",0.460761,0.024582,NA
"5441",0.301427,0.771145,NA
"5442",0.236576,0.101122,NA
"5443",0.483726,0.2822,NA
"5444",0.584176,0.660212,NA
"5445",0.596231,0.163668,NA
"5446",0.121355,0.230457,NA
"5447",0.943679,0.641794,NA
"5448",0.237812,0.732631,NA
"5449",0.842771,0.68336,NA
"5450",0.011475,0.071595,0.845913751460668
"5451",0.66215,0.712398,NA
"5452",0.801251,0.069657,NA
"5453",0.552514,0.597482,NA
"5454",0.996475,0.826688,NA
"5455",0.320394,0.755489,NA
"5456",0.243366,0.56582,NA
"5457",0.862501,0.589441,NA
"5458",0.823484,0.321767,NA
"5459",0.316518,0.655894,NA
"5460",0.792844,0.36968,NA
"5461",0.51957,0.764355,NA
"5462",0.309682,0.78558,NA
"5463",0.506538,0.188724,NA
"5464",0.338537,0.530449,NA
"5465",0.447196,0.09163,NA
"5466",0.804456,0.345174,NA
"5467",0.02678,0.778607,NA
"5468",0.880644,0.570855,NA
"5469",0.27071,0.83534,NA
"5470",0.617868,0.828779,NA
"5471",0.196551,0.957382,NA
"5472",0.191669,0.03563,NA
"5473",0.33872,0.058473,NA
"5474",0.485817,0.772488,NA
"5475",0.920867,0.91754,NA
"5476",0.871412,0.369741,NA
"5477",0.350317,0.040482,NA
"5478",0.864866,0.686656,NA
"5479",0.93724,0.512551,NA
"5480",0.587152,0.276509,NA
"5481",0.995636,0.803891,NA
"5482",0.059297,0.84387,NA
"5483",0.14844,0.507225,NA
"5484",0.306798,0.907301,NA
"5485",0.282506,0.687602,NA
"5486",0.175402,0.394171,NA
"5487",0.52958,0.016648,NA
"5488",0.731685,0.409323,NA
"5489",0.775479,0.431678,NA
"5490",0.10248,0.926833,NA
"5491",0.329412,0.777142,NA
"5492",0.784634,0.179156,NA
"5493",0.783902,0.230457,NA
"5494",0.596567,0.71928,NA
"5495",0.252415,0.99411,NA
"5496",0.01857,0.264118,1.46243529741153
"5497",0.406149,0.477409,NA
"5498",0.801877,0.235386,NA
"5499",0.14786,0.14284,NA
"5500",0.620493,0.506386,NA
"5501",0.181598,0.022705,NA
"5502",0.57467,0.745739,NA
"5503",0.888334,0.796719,NA
"5504",0.501549,0.432303,NA
"5505",0.234867,0.041871,NA
"5506",0.85742,0.771664,NA
"5507",0.267613,0.16231,NA
"5508",0.818158,0.646616,NA
"5509",0.606592,0.711421,NA
"5510",0.087343,0.53344,NA
"5511",0.1187,0.2795,NA
"5512",0.603601,0.5308,NA
"5513",0.92137,0.805692,NA
"5514",0.197436,0.691814,NA
"5515",0.790341,0.448676,NA
"5516",0.217777,0.709285,NA
"5517",0.395468,0.552438,NA
"5518",0.072648,0.69279,NA
"5519",0.688685,0.661906,NA
"5520",0.990539,0.677623,NA
"5521",0.430335,0.303166,NA
"5522",0.911101,0.476265,NA
"5523",0.406851,0.360494,NA
"5524",0.323522,0.197223,NA
"5525",0.512856,0.229847,NA
"5526",0.507622,0.576837,NA
"5527",0.149676,0.859403,NA
"5528",0.824216,0.18439,NA
"5529",0.692531,0.907439,NA
"5530",0.580468,0.590768,NA
"5531",0.564553,0.979385,NA
"5532",0.472663,0.226658,NA
"5533",0.178851,0.734508,NA
"5534",0.506462,0.76614,NA
"5535",0.477668,0.10367,NA
"5536",0.528618,0.795361,NA
"5537",0.833127,0.534279,NA
"5538",0.125338,0.497292,NA
"5539",0.349157,0.919203,NA
"5540",0.449119,0.631495,NA
"5541",0.67425,0.2663,NA
"5542",0.645441,0.555718,NA
"5543",0.935256,0.214603,NA
"5544",0.247547,0.139864,NA
"5545",0.133837,0.42089,NA
"5546",0.109178,0.883482,NA
"5547",0.342306,0.889403,NA
"5548",0.249393,0.02269,NA
"5549",0.430793,0.259571,NA
"5550",0.130144,0.619287,NA
"5551",0.43473,0.616663,NA
"5552",0.369818,0.407813,NA
"5553",0.042512,0.002335,NA
"5554",0.427756,0.696361,NA
"5555",0.519493,0.4822,NA
"5556",0.809705,0.808835,NA
"5557",0.54023,0.275502,NA
"5558",0.212314,0.183139,NA
"5559",0.525444,0.237263,NA
"5560",0.742779,0.173281,NA
"5561",0.207614,0.750759,NA
"5562",0.419623,0.314382,NA
"5563",0.546212,0.217441,NA
"5564",0.382116,0.259602,NA
"5565",0.324712,0.145586,NA
"5566",0.025513,0.506691,NA
"5567",0.688319,0.779294,NA
"5568",0.311559,0.904341,NA
"5569",0.318318,0.104417,NA
"5570",0.429709,0.744579,NA
"5571",0.952712,0.041459,NA
"5572",0.47155,0.61529,NA
"5573",0.584878,0.373831,NA
"5574",0.133501,0.539849,NA
"5575",0.199237,0.287465,NA
"5576",0.007294,0.629755,-0.334434157126289
"5577",0.088304,0.043214,NA
"5578",0.04036,0.303899,NA
"5579",0.085481,0.493233,NA
"5580",0.365499,0.147768,NA
"5581",0.769314,0.571298,NA
"5582",0.059236,0.901656,NA
"5583",0.450462,0.388174,NA
"5584",0.012268,0.885313,-0.333045731401299
"5585",0.681559,0.103319,NA
"5586",0.756558,0.399191,NA
"5587",0.335103,0.627543,NA
"5588",0.969787,0.354772,NA
"5589",0.873823,0.182605,NA
"5590",0.416236,0.757763,NA
"5591",0.401511,0.588388,NA
"5592",0.70045,0.731502,NA
"5593",0.316106,0.952834,NA
"5594",0.321279,0.774578,NA
"5595",0.905379,0.506645,NA
"5596",0.391836,0.043534,NA
"5597",0.344854,0.258824,NA
"5598",0.352407,0.882597,NA
"5599",0.80058,0.217243,NA
"5600",0.641855,0.305226,NA
"5601",0.794568,0.132662,NA
"5602",0.014298,0.537255,-0.154805864008656
"5603",0.0439,0.479667,NA
"5604",0.469322,0.001572,NA
"5605",0.954833,0.536797,NA
"5606",0.296376,0.184268,NA
"5607",0.694896,0.757214,NA
"5608",0.077287,0.056107,NA
"5609",0.806195,0.688151,NA
"5610",0.888685,0.850752,NA
"5611",0.942748,0.586893,NA
"5612",0.010254,0.052644,-0.106206269588759
"5613",0.445197,0.695811,NA
"5614",0.654658,0.804181,NA
"5615",0.876616,0.035325,NA
"5616",0.02359,0.433417,NA
"5617",0.9178,0.173114,NA
"5618",0.396643,0.937697,NA
"5619",0.878706,0.996582,NA
"5620",0.422522,0.15874,NA
"5621",0.801099,0.324498,NA
"5622",0.411536,0.55848,NA
"5623",0.926726,0.11426,NA
"5624",0.974273,0.929442,NA
"5625",0.64828,0.071687,NA
"5626",0.825193,0.973388,NA
"5627",0.499641,0.727687,NA
"5628",0.74931,0.103517,NA
"5629",0.423194,0.78323,NA
"5630",0.331548,0.044404,NA
"5631",0.958526,0.380179,NA
"5632",0.967483,0.657435,NA
"5633",0.594537,0.206332,NA
"5634",0.297185,0.044495,NA
"5635",0.040696,0.063676,NA
"5636",0.870329,0.758694,NA
"5637",0.075731,0.910842,NA
"5638",0.70959,0.200702,NA
"5639",0.74168,0.504158,NA
"5640",0.095445,0.611414,NA
"5641",0.698451,0.052277,NA
"5642",0.376837,0.662562,NA
"5643",0.304265,0.265156,NA
"5644",0.43859,0.766629,NA
"5645",0.089799,0.530236,NA
"5646",0.998337,0.003159,NA
"5647",0.278294,0.236713,NA
"5648",0.144366,0.981277,NA
"5649",0.622492,0.843778,NA
"5650",0.520226,0.462287,NA
"5651",0.077562,0.278416,NA
"5652",0.037308,0.067369,NA
"5653",0.710811,0.726116,NA
"5654",0.98883,0.144823,NA
"5655",0.883452,0.016327,NA
"5656",0.1075,0.33463,NA
"5657",0.111696,0.044602,NA
"5658",0.67953,0.516732,NA
"5659",0.932265,0.96376,NA
"5660",0.896223,0.714153,NA
"5661",0.232395,0.698878,NA
"5662",0.13257,0.316472,NA
"5663",0.35938,0.975509,NA
"5664",0.075502,0.955749,NA
"5665",0.420493,0.563836,NA
"5666",0.907591,0.831891,NA
"5667",0.400366,0.661494,NA
"5668",0.213718,0.228504,NA
"5669",0.70515,0.033494,NA
"5670",0.6215,0.306126,NA
"5671",0.397482,0.52781,NA
"5672",0.831724,0.237491,NA
"5673",0.673854,0.747478,NA
"5674",0.011154,0.462196,1.72219456563355
"5675",0.6009,0.762753,NA
"5676",0.795361,0.009598,NA
"5677",0.283528,0.987274,NA
"5678",0.337606,0.23476,NA
"5679",0.725277,0.704509,NA
"5680",0.407736,0.72755,NA
"5681",0.182254,0.006882,NA
"5682",0.969863,0.554177,NA
"5683",0.172824,0.406806,NA
"5684",0.981598,0.066361,NA
"5685",0.344793,0.339315,NA
"5686",0.243458,0.362493,NA
"5687",0.166781,0.236606,NA
"5688",0.2448,0.064378,NA
"5689",0.127596,0.988754,NA
"5690",0.383841,0.388708,NA
"5691",0.318196,0.462608,NA
"5692",0.375677,0.443671,NA
"5693",0.011826,0.642252,0.123510911437447
"5694",0.745418,0.580209,NA
"5695",0.245151,0.301106,NA
"5696",0.658503,0.989548,NA
"5697",0.481621,0.927871,NA
"5698",0.911879,0.073533,NA
"5699",0.954574,0.967208,NA
"5700",0.860578,0.612421,NA
"5701",0.028138,0.687114,NA
"5702",0.315526,0.601846,NA
"5703",0.154498,0.14345,NA
"5704",0.9776,0.10222,NA
"5705",0.835889,0.876402,NA
"5706",0.619455,0.771588,NA
"5707",0.771176,0.408225,NA
"5708",0.376287,0.755566,NA
"5709",0.311528,0.225559,NA
"5710",0.508736,0.127199,NA
"5711",0.170459,0.189563,NA
"5712",0.125704,0.606424,NA
"5713",0.687358,0.949798,NA
"5714",0.06276,0.004547,NA
"5715",0.166751,0.944671,NA
"5716",0.427253,0.054582,NA
"5717",0.817166,0.568658,NA
"5718",0.39942,0.900465,NA
"5719",0.701137,0.212253,NA
"5720",0.109773,0.314885,NA
"5721",0.536492,0.661799,NA
"5722",0.364263,0.061143,NA
"5723",0.260761,0.058396,NA
"5724",0.797559,0.054734,NA
"5725",0.771542,0.867842,NA
"5726",0.599268,0.175494,NA
"5727",0.473274,0.4963,NA
"5728",0.272847,0.798489,NA
"5729",0.752834,0.303487,NA
"5730",0.467857,0.455375,NA
"5731",0.144488,0.550805,NA
"5732",0.615732,0.664576,NA
"5733",0.0878,0.830686,NA
"5734",0.178286,0.546471,NA
"5735",0.770184,0.827161,NA
"5736",0.433768,0.626551,NA
"5737",0.662715,0.331777,NA
"5738",0.525673,0.493782,NA
"5739",0.23772,0.428748,NA
"5740",0.728206,0.259586,NA
"5741",0.087358,0.583139,NA
"5742",0.829221,0.368399,NA
"5743",0.415137,0.884276,NA
"5744",0.446281,0.161776,NA
"5745",0.898482,0.166278,NA
"5746",0.503487,0.490654,NA
"5747",0.616098,0.365316,NA
"5748",0.200855,0.497261,NA
"5749",0.991714,0.819303,NA
"5750",0.086351,0.60058,NA
"5751",0.113283,0.545281,NA
"5752",0.515358,0.516869,NA
"5753",0.179141,0.977493,NA
"5754",0.503136,0.845686,NA
"5755",0.585214,0.78172,NA
"5756",0.091814,0.402594,NA
"5757",0.923186,0.916625,NA
"5758",0.862135,0.799451,NA
"5759",0.781384,0.085191,NA
"5760",0.691661,0.41677,NA
"5761",0.343542,0.266285,NA
"5762",0.189639,0.852659,NA
"5763",0.485374,0.328679,NA
"5764",0.220142,0.20943,NA
"5765",0.925277,0.916655,NA
"5766",0.447852,0.007553,NA
"5767",0.594766,0.003754,NA
"5768",0.597467,0.323186,NA
"5769",0.661509,0.290776,NA
"5770",0.518364,0.327596,NA
"5771",0.31751,0.632822,NA
"5772",0.301396,0.895491,NA
"5773",0.166186,0.819425,NA
"5774",0.975387,0.020768,NA
"5775",0.752148,0.983459,NA
"5776",0.870558,0.566644,NA
"5777",0.300099,0.525124,NA
"5778",0.883436,0.226856,NA
"5779",0.18024,0.248631,NA
"5780",0.021454,0.159304,NA
"5781",0.275654,0.846174,NA
"5782",0.974868,0.01651,NA
"5783",0.50164,0.140124,NA
"5784",0.61677,0.280385,NA
"5785",0.26125,0.15346,NA
"5786",0.035447,0.432868,NA
"5787",0.828397,0.594751,NA
"5788",0.425238,0.28748,NA
"5789",0.634104,0.882872,NA
"5790",0.015702,0.336675,1.17002502973248
"5791",0.792813,0.358556,NA
"5792",0.71046,0.927672,NA
"5793",0.486732,0.682887,NA
"5794",0.765805,0.487831,NA
"5795",0.27512,0.604685,NA
"5796",0.310735,0.728344,NA
"5797",0.906126,0.306279,NA
"5798",0.165881,0.764797,NA
"5799",0.642313,0.728374,NA
"5800",0.121569,0.929351,NA
"5801",0.928099,0.604669,NA
"5802",0.70013,0.368368,NA
"5803",0.555734,0.332677,NA
"5804",0.030777,0.338735,NA
"5805",0.193835,0.656458,NA
"5806",0.947814,0.13669,NA
"5807",0.764797,0.044404,NA
"5808",0.657877,0.965347,NA
"5809",0.12546,0.637888,NA
"5810",0.925872,0.774838,NA
"5811",0.022187,0.145846,NA
"5812",0.378668,0.499458,NA
"5813",0.600381,0.176684,NA
"5814",0.157717,0.734157,NA
"5815",0.77789,0.288106,NA
"5816",0.790234,0.064256,NA
"5817",0.038422,0.675868,NA
"5818",0.641367,0.019776,NA
"5819",0.951247,0.097734,NA
"5820",0.925124,0.312169,NA
"5821",0.252186,0.485542,NA
"5822",0.290318,0.723812,NA
"5823",0.529488,0.366629,NA
"5824",0.066896,0.885603,NA
"5825",0.730663,0.803494,NA
"5826",0.730144,0.533455,NA
"5827",0.615747,0.109712,NA
"5828",0.105455,0.320684,NA
"5829",0.074449,0.210437,NA
"5830",0.554559,0.868589,NA
"5831",0.968475,0.503227,NA
"5832",0.565377,0.005661,NA
"5833",0.333791,0.054582,NA
"5834",0.463416,0.349554,NA
"5835",0.15079,0.732845,NA
"5836",0.051377,0.139406,NA
"5837",0.709316,0.253605,NA
"5838",0.213611,0.978729,NA
"5839",0.459144,0.567803,NA
"5840",0.108446,0.472267,NA
"5841",0.154269,0.760494,NA
"5842",0.991272,0.656733,NA
"5843",0.764385,0.549752,NA
"5844",0.423331,0.955367,NA
"5845",0.164889,0.128191,NA
"5846",0.601892,0.007691,NA
"5847",0.564401,0.772732,NA
"5848",0.261219,0.225345,NA
"5849",0.976699,0.052766,NA
"5850",0.268574,0.427787,NA
"5851",0.297612,0.496712,NA
"5852",0.558206,0.299413,NA
"5853",0.10576,0.865309,NA
"5854",0.628733,0.456519,NA
"5855",0.796429,0.711604,NA
"5856",0.118105,0.662333,NA
"5857",0.358755,0.370535,NA
"5858",0.66479,0.979782,NA
"5859",0.421897,0.804639,NA
"5860",0.674479,0.463828,NA
"5861",0.465141,0.199771,NA
"5862",0.020508,0.690883,NA
"5863",0.970596,0.494896,NA
"5864",0.65684,0.934386,NA
"5865",0.273564,0.566491,NA
"5866",0.931838,0.735286,NA
"5867",0.458671,0.532876,NA
"5868",0.711345,0.597803,NA
"5869",0.142855,0.726726,NA
"5870",0.955169,0.879347,NA
"5871",0.065629,0.649668,NA
"5872",0.277592,0.368475,NA
"5873",0.075227,0.089525,NA
"5874",0.871656,0.159838,NA
"5875",0.57937,0.546807,NA
"5876",0.712291,0.097505,NA
"5877",0.564782,0.478843,NA
"5878",0.0392,0.844327,NA
"5879",0.988846,0.680339,NA
"5880",0.125795,0.116655,NA
"5881",0.122484,0.243702,NA
"5882",0.622416,0.889296,NA
"5883",0.592767,0.587762,NA
"5884",0.733394,0.234241,NA
"5885",0.948577,0.099382,NA
"5886",0.458671,0.673152,NA
"5887",0.01915,0.944854,3.03169597988902
"5888",0.845426,0.234577,NA
"5889",0.1337,0.65658,NA
"5890",0.948714,0.196597,NA
"5891",0.289754,0.721721,NA
"5892",0.934768,0.192599,NA
"5893",0.319524,0.916808,NA
"5894",0.040604,0.418555,NA
"5895",0.36289,0.023621,NA
"5896",0.575601,0.235782,NA
"5897",0.518379,0.692607,NA
"5898",0.350652,0.756329,NA
"5899",0.095811,0.332403,NA
"5900",0.760632,0.18735,NA
"5901",0.173266,0.952102,NA
"5902",0.68043,0.406806,NA
"5903",0.868788,0.225895,NA
"5904",0.095674,0.632898,NA
"5905",0.46569,0.564324,NA
"5906",0.739788,0.921431,NA
"5907",0.097597,0.760723,NA
"5908",0.814633,0.57319,NA
"5909",0.259159,0.548775,NA
"5910",0.983597,0.44033,NA
"5911",0.658457,0.305577,NA
"5912",0.381735,0.419333,NA
"5913",0.24062,0.203815,NA
"5914",0.768383,0.907774,NA
"5915",0.914229,0.161303,NA
"5916",0.138369,0.070512,NA
"5917",0.416724,0.567651,NA
"5918",0.975662,0.56582,NA
"5919",0.422812,0.112718,NA
"5920",0.83389,0.834638,NA
"5921",0.424704,0.320226,NA
"5922",0.94844,0.11722,NA
"5923",0.82414,0.046372,NA
"5924",0.539574,0.507774,NA
"5925",0.537835,0.103182,NA
"5926",0.715221,0.405447,NA
"5927",0.056718,0.089738,NA
"5928",0.979675,0.628382,NA
"5929",0.666575,0.99411,NA
"5930",0.499275,0.995163,NA
"5931",0.495232,0.302266,NA
"5932",0.475425,0.634897,NA
"5933",0.065156,0.435416,NA
"5934",0.527108,0.332677,NA
"5935",0.933471,0.868223,NA
"5936",0.427436,0.505776,NA
"5937",0.775555,0.002426,NA
"5938",0.400885,0.186206,NA
"5939",0.745357,0.325246,NA
"5940",0.316609,0.766445,NA
"5941",0.747173,0.863554,NA
"5942",0.38883,0.684443,NA
"5943",0.400687,0.940749,NA
"5944",0.751675,0.047517,NA
"5945",0.455436,0.525139,NA
"5946",0.437598,0.096773,NA
"5947",0.333837,0.79028,NA
"5948",0.171862,0.234394,NA
"5949",0.549584,0.586557,NA
"5950",0.640513,0.472602,NA
"5951",0.70988,0.944457,NA
"5952",0.58471,0.644892,NA
"5953",0.402136,0.599207,NA
"5954",0.53019,0.048615,NA
"5955",0.062684,0.657115,NA
"5956",0.215778,0.088823,NA
"5957",0.93666,0.440284,NA
"5958",0.73875,0.292607,NA
"5959",0.195483,0.578119,NA
"5960",0.731426,0.377676,NA
"5961",0.894865,0.830381,NA
"5962",0.225208,0.653803,NA
"5963",0.785229,0.748592,NA
"5964",0.856214,0.839414,NA
"5965",0.505211,0.506523,NA
"5966",0.8486,0.556832,NA
"5967",0.227451,0.602518,NA
"5968",0.556832,0.774426,NA
"5969",0.529122,0.462287,NA
"5970",0.443473,0.982803,NA
"5971",0.229618,0.114855,NA
"5972",0.774487,0.084459,NA
"5973",0.919142,0.128664,NA
"5974",0.104845,0.033478,NA
"5975",0.83418,0.342229,NA
"5976",0.60354,0.549874,NA
"5977",0.323262,0.442679,NA
"5978",0.96025,0.779263,NA
"5979",0.496223,0.908507,NA
"5980",0.727764,0.676707,NA
"5981",0.621134,0.344549,NA
"5982",0.184344,0.930465,NA
"5983",0.447395,0.586526,NA
"5984",0.553582,0.720195,NA
"5985",0.404807,0.94464,NA
"5986",0.049256,0.294621,NA
"5987",0.875715,0.308782,NA
"5988",0.379232,0.409384,NA
"5989",0.943175,0.064454,NA
"5990",0.652598,0.635386,NA
"5991",0.754665,0.467338,NA
"5992",0.730495,0.125505,NA
"5993",0.061372,0.039597,NA
"5994",0.014221,0.356237,1.26481022887953
"5995",0.542458,0.037446,NA
"5996",0.510475,0.938842,NA
"5997",0.989746,0.8374,NA
"5998",0.307286,0.678767,NA
"5999",0.187457,0.015854,NA
"6000",0.596612,0.289631,NA
"6001",0.778515,0.158495,NA
"6002",0.917098,0.13315,NA
"6003",0.163622,0.520287,NA
"6004",0.005554,0.232486,-1.06777901939149
"6005",0.923354,0.396277,NA
"6006",0.505135,0.631388,NA
"6007",0.410132,0.160464,NA
"6008",0.24535,0.602823,NA
"6009",0.487266,0.877287,NA
"6010",0.982574,0.527642,NA
"6011",0.04683,0.30576,NA
"6012",0.814405,0.796262,NA
"6013",0.251408,0.235325,NA
"6014",0.477775,0.891463,NA
"6015",0.416358,0.902296,NA
"6016",0.503258,0.054887,NA
"6017",0.12639,0.976577,NA
"6018",0.317174,0.277241,NA
"6019",0.215885,0.229648,NA
"6020",0.973175,0.56228,NA
"6021",0.691402,0.685359,NA
"6022",0.273442,0.076417,NA
"6023",0.840314,0.84419,NA
"6024",0.943633,0.867521,NA
"6025",0.44332,0.93225,NA
"6026",0.416663,0.27512,NA
"6027",0.589502,0.81059,NA
"6028",0.457511,0.771664,NA
"6029",0.010208,0.461814,1.69946709938302
"6030",0.165316,0.891569,NA
"6031",0.749493,0.82443,NA
"6032",0.07013,0.394842,NA
"6033",0.829282,0.63212,NA
"6034",0.615106,0.474174,NA
"6035",0.63827,0.136156,NA
"6036",0.961837,0.034348,NA
"6037",0.358404,0.364111,NA
"6038",0.577264,0.36257,NA
"6039",0.23859,0.913512,NA
"6040",0.478126,0.137224,NA
"6041",0.16553,0.189776,NA
"6042",0.879286,0.509331,NA
"6043",0.339345,0.82887,NA
"6044",0.138689,0.628672,NA
"6045",0.27631,0.089647,NA
"6046",0.708629,0.487633,NA
"6047",0.451392,0.638422,NA
"6048",0.530739,0.000214,NA
"6049",0.029709,0.409659,NA
"6050",0.306798,0.997711,NA
"6051",0.657618,0.835584,NA
"6052",0.436378,0.485878,NA
"6053",0.818494,0.086702,NA
"6054",0.763272,0.693431,NA
"6055",0.387762,0.370626,NA
"6056",0.584741,0.772396,NA
"6057",0.934737,0.719295,NA
"6058",0.541482,0.918456,NA
"6059",0.432486,0.584314,NA
"6060",0.881346,0.432807,NA
"6061",0.468421,0.530495,NA
"6062",0.252216,0.058152,NA
"6063",0.617792,0.084245,NA
"6064",0.661646,0.453147,NA
"6065",0.266712,0.947662,NA
"6066",0.978485,0.236316,NA
"6067",0.43418,0.503197,NA
"6068",0.437156,0.952865,NA
"6069",0.135195,0.288731,NA
"6070",0.527596,0.082872,NA
"6071",0.195575,0.277821,NA
"6072",0.484138,0.655619,NA
"6073",0.428565,0.100557,NA
"6074",0.345388,0.327413,NA
"6075",0.874113,0.906584,NA
"6076",0.7514,0.404135,NA
"6077",0.211139,0.121614,NA
"6078",0.20177,0.087755,NA
"6079",0.027543,0.668574,NA
"6080",0.436866,0.801694,NA
"6081",0.867201,0.061234,NA
"6082",0.702724,0.452705,NA
"6083",0.670573,0.508232,NA
"6084",0.951705,0.285512,NA
"6085",0.081193,0.248859,NA
"6086",0.455238,0.220249,NA
"6087",0.908354,0.103273,NA
"6088",0.811841,0.880171,NA
"6089",0.405783,0.766888,NA
"6090",0.464454,0.916411,NA
"6091",0.950729,0.262272,NA
"6092",0.075608,0.435248,NA
"6093",0.322133,0.481254,NA
"6094",0.033753,0.678172,NA
"6095",0.03267,0.629725,NA
"6096",0.637369,0.564126,NA
"6097",0.322744,0.895735,NA
"6098",0.285527,0.042329,NA
"6099",0.17879,0.516548,NA
"6100",0.7122,0.13611,NA
"6101",0.937682,0.981796,NA
"6102",0.934447,0.535714,NA
"6103",0.285664,0.99826,NA
"6104",0.654887,0.82948,NA
"6105",0.109483,0.231403,NA
"6106",0.414313,0.790097,NA
"6107",0.910414,0.217777,NA
"6108",0.596765,0.243732,NA
"6109",0.155306,0.479301,NA
"6110",0.12256,0.367758,NA
"6111",0.841474,0.524605,NA
"6112",0.633341,0.46041,NA
"6113",0.929854,0.846677,NA
"6114",0.461646,0.535668,NA
"6115",0.377401,0.763134,NA
"6116",0.51136,0.000473,NA
"6117",0.553719,0.310201,NA
"6118",0.05771,0.16527,NA
"6119",0.304204,0.11368,NA
"6120",0.695491,0.796506,NA
"6121",0.305684,0.661326,NA
"6122",0.986435,0.412421,NA
"6123",0.983703,0.961547,NA
"6124",0.016159,0.186511,1.22020142417652
"6125",0.956756,0.566537,NA
"6126",0.209308,0.61854,NA
"6127",0.550362,0.473213,NA
"6128",0.287755,0.507271,NA
"6129",0.083131,0.490379,NA
"6130",0.462211,0.984115,NA
"6131",0.216464,0.93257,NA
"6132",0.918639,0.260472,NA
"6133",0.380148,0.532815,NA
"6134",0.517845,0.426108,NA
"6135",0.759274,0.22884,NA
"6136",0.691752,0.387427,NA
"6137",0.467323,0.003388,NA
"6138",0.115221,0.629877,NA
"6139",0.108812,0.634501,NA
"6140",0.325734,0.434195,NA
"6141",0.098878,0.157427,NA
"6142",0.778653,0.2224,NA
"6143",0.766415,0.391638,NA
"6144",0.444633,0.366415,NA
"6145",0.024521,0.382238,NA
"6146",0.905653,0.908522,NA
"6147",0.452537,0.100267,NA
"6148",0.869474,0.793591,NA
"6149",0.250309,0.163409,NA
"6150",0.090532,0.015122,NA
"6151",0.992828,0.581796,NA
"6152",0.3729,0.038819,NA
"6153",0.428809,0.738705,NA
"6154",0.912291,0.619776,NA
"6155",0.72166,0.793149,NA
"6156",0.88368,0.327398,NA
"6157",0.003723,0.196384,0.983003872803618
"6158",0.277134,0.128344,NA
"6159",0.883513,0.618814,NA
"6160",0.095109,0.845563,NA
"6161",0.524636,0.793286,NA
"6162",0.173754,0.521172,NA
"6163",0.543709,0.898222,NA
"6164",0.950515,0.270726,NA
"6165",0.032731,0.240665,NA
"6166",0.560723,0.118761,NA
"6167",0.256886,0.855619,NA
"6168",0.122301,0.951217,NA
"6169",0.377768,0.684443,NA
"6170",0.392218,0.101854,NA
"6171",0.480522,0.769757,NA
"6172",0.221286,0.919661,NA
"6173",0.675181,0.345724,NA
"6174",0.990814,0.922759,NA
"6175",0.479835,0.786206,NA
"6176",0.960464,0.862684,NA
"6177",0.763317,0.978759,NA
"6178",0.63476,0.703319,NA
"6179",0.593133,0.91078,NA
"6180",0.783185,0.5823,NA
"6181",0.726299,0.93933,NA
"6182",0.582238,0.506462,NA
"6183",0.588479,0.06981,NA
"6184",0.149752,0.712779,NA
"6185",0.133532,0.324239,NA
"6186",0.833341,0.901869,NA
"6187",0.88217,0.552102,NA
"6188",0.688396,0.575418,NA
"6189",0.25417,0.044755,NA
"6190",0.117601,0.944762,NA
"6191",0.553429,0.469276,NA
"6192",0.109239,0.050156,NA
"6193",0.232303,0.481437,NA
"6194",0.840833,0.090837,NA
"6195",0.763546,0.256641,NA
"6196",0.451194,0.922683,NA
"6197",0.088762,0.418372,NA
"6198",0.784741,0.873533,NA
"6199",0.566613,0.388266,NA
"6200",0.837339,0.597787,NA
"6201",0.947814,0.956893,NA
"6202",0.662364,0.979248,NA
"6203",0.106767,0.519112,NA
"6204",0.738491,0.309636,NA
